Player,Pos,Age,Team,Games,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,
Steven Adams,C,26,OKC,58,58,1564,6.0,10.2,.591,0.0,0.1,.333,6.0,10.1,.593,2.5,4.2,.590,4.5,8.0,12.5,3.2,1.2,1.5,2.0,2.6,14.6
Bam Adebayo,PF,22,MIA,65,65,2235,6.6,11.6,.567,0.0,0.2,.077,6.6,11.4,.576,3.8,5.5,.690,2.7,8.3,11.0,5.4,1.3,1.4,3.0,2.6,17.0
LaMarcus Aldridge,C,34,SAS,53,53,1754,8.0,16.3,.493,1.3,3.2,.389,6.8,13.1,.519,3.2,3.9,.827,2.1,5.9,8.0,2.6,0.7,1.8,1.5,2.6,20.5
Nickeil Alexander-Walker,SG,21,NOP,41,0,501,5.5,16.3,.339,2.9,8.4,.342,2.7,7.9,.336,1.2,2.0,.607,0.6,5.2,5.7,5.3,0.8,0.5,2.9,3.3,15.2
Grayson Allen,SG,24,MEM,30,0,498,5.7,12.7,.449,2.4,6.6,.363,3.3,6.1,.541,2.2,2.5,.857,0.4,4.4,4.8,3.1,0.4,0.1,1.7,2.6,16.0
Jarrett Allen,C,21,BRK,64,58,1647,5.8,9.0,.646,0.0,0.1,.000,5.8,8.9,.654,3.2,5.2,.620,4.3,9.0,13.2,1.9,0.8,1.9,1.6,3.1,14.9
Kadeem Allen,SG,27,NYK,10,0,117,5.8,13.5,.432,1.5,4.9,.313,4.3,8.6,.500,2.2,3.4,.636,0.6,2.2,2.8,6.5,1.5,0.6,2.5,2.2,15.4
Al-Farouq Aminu,PF,29,ORL,18,2,380,2.4,8.1,.291,0.9,3.4,.250,1.5,4.7,.320,1.8,2.7,.655,2.3,6.0,8.2,2.0,1.7,0.8,1.6,2.6,7.4
Justin Anderson,SF,26,BRK,3,0,17,2.1,12.7,.167,0.0,6.4,.000,2.1,6.4,.333,2.1,4.2,.500,0.0,4.2,4.2,0.0,0.0,2.1,0.0,4.2,6.4
Kyle Anderson,PF,26,MEM,59,20,1140,4.4,8.8,.493,0.5,2.0,.258,3.9,6.9,.560,1.4,2.1,.652,1.7,6.4,8.1,4.2,1.5,1.0,1.7,2.7,10.6
Ryan Anderson,PF,31,HOU,2,0,14,5.1,18.0,.286,2.6,12.9,.200,2.6,5.1,.500,0.0,0.0,,0.0,18.0,18.0,5.1,2.6,0.0,2.6,2.6,12.9
Giannis Antetokounmpo,PF,25,MIL,57,57,1763,12.7,23.3,.547,1.7,5.5,.306,11.0,17.7,.622,7.4,11.6,.633,2.7,13.3,16.0,6.7,1.2,1.2,4.3,3.5,34.5
Kostas Antetokounmpo,PF,22,LAL,3,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,7.2,7.2,7.2,0.0,0.0,0.0,0.0,0.0
Thanasis Antetokounmpo,SF,27,MIL,18,2,93,7.4,13.9,.528,0.0,2.7,.000,7.4,11.2,.655,2.7,5.8,.467,4.3,3.1,7.4,3.5,2.3,0.8,4.3,5.0,17.4
Carmelo Anthony,PF,35,POR,50,50,1623,6.4,15.1,.426,1.6,4.3,.371,4.8,10.8,.447,2.5,3.0,.843,1.4,5.6,6.9,1.8,0.9,0.5,1.9,3.1,16.9
OG Anunoby,SF,22,TOR,63,62,1897,5.1,10.0,.507,1.6,4.1,.381,3.5,5.9,.593,1.1,1.6,.686,1.4,5.1,6.5,1.9,1.7,0.8,1.4,2.9,12.8
Ryan Arcidiacono,PG,25,CHI,58,4,930,3.5,8.5,.409,2.1,5.3,.391,1.4,3.2,.439,1.0,1.5,.711,0.8,3.5,4.3,3.7,1.0,0.1,1.4,3.7,10.1
Trevor Ariza,SF,34,TOT,53,21,1493,3.4,7.8,.438,1.9,5.0,.372,1.6,2.8,.556,1.5,1.8,.838,0.8,5.1,5.9,2.2,1.7,0.4,1.4,2.7,10.2
Trevor Ariza,SF,34,SAC,32,0,791,2.9,7.5,.388,2.0,5.6,.352,1.0,2.0,.488,1.0,1.2,.778,1.0,5.7,6.6,2.3,1.6,0.3,1.3,2.9,8.7
Trevor Ariza,SF,34,POR,21,21,702,4.0,8.2,.491,1.7,4.4,.400,2.3,3.8,.595,2.1,2.4,.872,0.7,4.5,5.1,2.1,1.7,0.4,1.4,2.5,11.8
D.J. Augustin,PG,32,ORL,49,6,1215,4.6,11.8,.393,1.8,5.2,.345,2.8,6.6,.430,4.1,4.7,.885,0.5,2.7,3.2,6.6,0.9,0.0,2.0,1.6,15.1
Deandre Ayton,C,21,PHO,30,25,996,9.2,16.8,.548,0.0,0.1,.000,9.2,16.7,.552,2.2,2.8,.769,4.4,8.6,13.0,2.1,0.8,1.8,2.6,3.5,20.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwayne Bacon,SG,24,CHO,39,11,687,4.5,12.8,.348,1.0,3.5,.284,3.5,9.3,.373,1.8,2.8,.660,0.8,4.5,5.2,2.7,1.2,0.1,1.9,2.7,11.7
Marvin Bagley III,PF,20,SAC,13,6,334,8.4,18.0,.467,0.4,2.4,.182,8.0,15.6,.510,2.7,3.3,.806,3.1,7.3,10.5,1.1,0.6,1.3,1.9,4.6,19.9
Lonzo Ball,PG,22,NOP,56,47,1817,5.1,12.4,.412,2.8,7.2,.383,2.4,5.3,.453,0.8,1.3,.567,1.2,5.6,6.9,7.8,1.6,0.6,3.4,2.2,13.8
Mo Bamba,C,21,ORL,60,0,868,5.5,11.7,.468,1.5,4.3,.356,3.9,7.4,.534,1.3,1.9,.674,4.1,8.3,12.4,1.7,0.9,3.5,1.7,4.8,13.8
J.J. Barea,PG,35,DAL,26,4,391,6.8,16.5,.413,2.7,7.0,.382,4.1,9.5,.437,1.6,1.7,.944,0.9,3.5,4.4,9.1,0.4,0.2,3.2,2.3,17.9
Harrison Barnes,PF,27,SAC,64,64,2231,5.3,11.5,.459,1.5,3.9,.383,3.8,7.6,.498,3.2,3.9,.803,1.0,4.0,4.9,2.5,0.6,0.2,1.3,1.3,15.2
RJ Barrett,SG,19,NYK,56,55,1704,6.2,15.4,.402,1.3,4.2,.320,4.8,11.2,.432,3.3,5.4,.614,1.1,4.8,5.9,3.0,1.2,0.4,2.6,2.6,17.0
Will Barton,SF,29,DEN,58,58,1916,6.2,13.9,.450,2.0,5.4,.375,4.2,8.5,.498,1.9,2.5,.767,1.4,5.4,6.9,4.0,1.1,0.5,1.7,2.3,16.4
Keita Bates-Diop,SF,24,TOT,39,0,665,4.8,11.3,.428,1.7,5.1,.330,3.1,6.2,.509,2.7,3.7,.710,1.1,4.9,6.1,1.6,0.9,1.1,0.8,2.1,14.0
Keita Bates-Diop,SF,24,MIN,37,0,646,4.8,11.5,.422,1.7,5.2,.330,3.1,6.2,.500,2.6,3.6,.708,1.2,5.0,6.1,1.7,0.9,1.1,0.8,2.0,14.0
Keita Bates-Diop,SF,24,DEN,2,0,19,3.8,3.8,1.000,0.0,0.0,,3.8,3.8,1.000,5.7,7.6,.750,0.0,3.8,3.8,0.0,0.0,1.9,0.0,3.8,13.3
Nicolas Batum,SF,31,CHO,22,3,505,2.0,5.8,.346,1.0,3.5,.286,1.0,2.3,.438,0.6,0.7,.900,1.8,5.3,7.1,4.7,1.2,0.6,1.6,2.9,5.6
Aron Baynes,C,33,PHO,42,28,934,7.1,14.7,.480,2.3,6.5,.351,4.8,8.2,.582,2.2,2.9,.747,2.7,6.4,9.1,2.6,0.4,0.9,1.9,5.4,18.5
Kent Bazemore,SF-SG,30,TOT,64,21,1604,4.2,11.1,.374,1.8,5.1,.342,2.4,6.0,.401,2.4,3.2,.768,0.5,5.7,6.2,1.9,1.6,0.9,1.9,4.1,12.5
Kent Bazemore,SF,30,POR,43,21,1111,3.7,10.6,.347,1.8,5.5,.327,1.8,5.0,.368,1.9,2.3,.806,0.4,5.2,5.6,2.0,1.5,1.0,1.9,3.9,11.0
Kent Bazemore,SG,30,SAC,21,0,493,5.3,12.3,.426,1.6,4.2,.386,3.7,8.2,.446,3.7,5.1,.729,0.8,6.9,7.7,1.8,1.8,0.6,1.8,4.5,15.8
Darius Bazley,PF,19,OKC,53,8,909,3.5,9.1,.383,1.2,4.0,.300,2.3,5.1,.446,1.3,1.9,.681,0.8,6.9,7.8,1.1,0.8,1.4,1.6,1.8,9.4
Bradley Beal,SG,26,WAS,57,57,2053,10.4,22.8,.455,3.0,8.4,.353,7.4,14.4,.515,6.8,8.0,.842,0.9,3.3,4.2,6.1,1.2,0.4,3.4,2.2,30.5
Malik Beasley,SG,23,TOT,55,14,1209,6.8,15.9,.425,3.2,8.2,.388,3.6,7.7,.465,1.6,2.0,.818,0.5,3.9,4.4,2.2,1.2,0.2,1.7,2.3,18.3
Malik Beasley,SG,23,DEN,41,0,746,5.6,14.5,.389,2.8,7.8,.360,2.8,6.8,.421,1.6,1.8,.868,0.4,3.3,3.7,2.3,1.5,0.3,1.7,2.4,15.7
Malik Beasley,SG,23,MIN,14,14,463,8.6,18.1,.472,3.8,8.9,.426,4.7,9.2,.517,1.6,2.2,.750,0.7,4.8,5.5,2.1,0.7,0.2,1.6,2.1,22.5
Marco Belinelli,SG,33,SAS,52,0,779,4.9,12.5,.391,2.6,7.2,.368,2.3,5.4,.422,1.5,1.9,.780,0.2,4.0,4.2,3.0,0.5,0.0,0.7,1.9,13.9
Jordan Bell,C-PF,25,TOT,29,0,256,4.9,9.4,.522,0.6,1.7,.333,4.4,7.7,.564,2.7,4.4,.613,4.2,7.2,11.4,2.3,0.4,1.4,3.0,2.7,13.1
Jordan Bell,C,25,MIN,27,0,235,4.9,9.2,.533,0.3,1.4,.222,4.6,7.8,.588,2.6,4.4,.586,4.3,7.7,11.9,2.1,0.3,1.5,2.8,2.6,12.7
Jordan Bell,PF,25,MEM,2,0,21,5.1,12.0,.429,3.4,5.1,.667,1.7,6.9,.250,3.4,3.4,1.000,3.4,1.7,5.1,3.4,1.7,0.0,5.1,3.4,17.1
DeAndre' Bembry,SG,25,ATL,43,4,915,4.1,9.0,.456,0.6,2.6,.231,3.5,6.4,.546,1.0,1.9,.542,1.3,4.6,6.0,3.2,2.2,0.7,2.4,3.3,9.8
Dragan Bender,SF,22,TOT,16,3,286,5.2,11.6,.446,1.9,5.4,.349,3.3,6.2,.531,1.3,1.8,.714,2.0,7.2,9.2,3.5,0.5,1.1,2.6,5.3,13.5
Dragan Bender,SF,22,MIL,7,0,91,4.0,8.3,.476,1.6,3.6,.444,2.4,4.7,.500,0.8,1.2,.667,0.0,7.9,7.9,3.6,0.0,2.0,2.0,6.3,10.3
Dragan Bender,SF,22,GSW,9,3,195,5.7,13.1,.437,2.0,6.3,.324,3.7,6.8,.541,1.5,2.0,.727,3.0,6.8,9.8,3.5,0.7,0.7,3.0,4.8,15.0
Davis Bertans,PF,27,WAS,54,4,1583,6.0,13.9,.434,4.5,10.7,.424,1.5,3.1,.471,2.4,2.8,.852,0.8,4.8,5.6,2.1,0.8,0.8,1.3,3.2,19.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Beverley,PG,31,LAC,48,48,1299,3.9,9.0,.428,2.1,5.5,.379,1.8,3.5,.504,0.7,1.1,.659,1.6,5.6,7.2,5.0,1.5,0.7,1.8,4.2,10.5
Khem Birch,C,27,ORL,40,24,777,2.6,5.3,.487,0.0,0.0,.000,2.6,5.3,.491,1.9,3.1,.612,3.2,5.1,8.3,1.6,0.7,1.0,1.1,3.4,7.1
Goga Bitadze,C,20,IND,49,2,410,5.4,11.3,.473,0.5,3.2,.167,4.8,8.2,.591,2.1,2.9,.727,1.9,6.5,8.4,1.8,0.5,2.8,2.2,5.0,13.3
Bismack Biyombo,C,27,CHO,53,29,1029,5.3,9.7,.543,0.0,0.0,,5.3,9.7,.543,3.2,5.3,.603,4.2,6.6,10.8,1.7,0.3,1.7,1.7,4.1,13.7
Nemanja Bjelica,PF,31,SAC,64,61,1821,5.7,11.9,.475,2.5,5.8,.424,3.2,6.1,.524,1.2,1.4,.822,2.1,6.0,8.1,3.5,1.1,0.7,1.8,3.8,15.0
Eric Bledsoe,PG,30,MIL,56,56,1524,7.5,15.6,.482,1.7,4.7,.348,5.9,10.9,.540,3.7,4.6,.813,1.0,5.1,6.1,7.1,1.3,0.6,3.3,2.8,20.4
Bogdan Bogdanovic,SG,27,SAC,53,20,1510,6.6,15.2,.433,3.3,9.1,.361,3.3,6.2,.541,1.8,2.5,.724,0.4,3.7,4.1,4.0,1.3,0.3,2.1,2.7,18.3
Bojan Bogdanovic,SF,30,UTA,63,63,2083,7.2,16.2,.447,3.3,7.9,.414,4.0,8.3,.479,4.3,4.8,.903,0.7,3.8,4.5,2.3,0.6,0.1,2.7,1.9,22.0
Jonah Bolden,PF,24,TOT,7,0,47,3.1,8.4,.364,0.0,3.1,.000,3.1,5.4,.571,1.5,3.1,.500,2.3,4.6,6.9,0.0,2.3,1.5,1.5,7.7,7.7
Jonah Bolden,PF,24,PHI,4,0,14,5.1,7.7,.667,0.0,2.6,.000,5.1,5.1,1.000,0.0,5.1,.000,0.0,2.6,2.6,0.0,2.6,0.0,5.1,10.3,10.3
Jonah Bolden,PF,24,PHO,3,0,33,2.2,8.7,.250,0.0,3.3,.000,2.2,5.5,.400,2.2,2.2,1.000,3.3,5.5,8.7,0.0,2.2,2.2,0.0,6.5,6.5
Marques Bolden,C,21,CLE,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,24.0,24.0,0.0,12.0,0.0,0.0,12.0,0.0
Jordan Bone,PG,22,DET,10,0,53,3.4,13.6,.250,1.4,6.8,.200,2.0,6.8,.300,0.0,0.0,,0.0,2.7,2.7,5.4,0.7,0.0,1.4,4.1,8.2
Isaac Bonga,SF,20,WAS,58,41,1025,3.4,6.5,.522,0.8,1.9,.400,2.6,4.5,.574,1.8,2.2,.813,2.1,4.3,6.4,2.1,1.3,0.7,1.4,4.8,9.3
Devin Booker,SG,23,PHO,62,62,2241,8.7,18.0,.487,2.0,5.6,.360,6.7,12.3,.544,6.5,7.1,.916,0.4,3.7,4.1,6.6,0.7,0.3,3.9,3.0,26.0
Chris Boucher,PF,27,TOR,55,0,724,5.9,12.9,.458,1.4,4.9,.283,4.5,8.0,.565,4.1,5.1,.796,4.7,7.4,12.0,1.1,1.0,2.6,1.1,5.2,17.3
Brian Bowen,SG,21,IND,5,1,29,2.5,11.2,.222,0.0,2.5,.000,2.5,8.7,.286,0.0,0.0,,1.2,7.4,8.7,0.0,0.0,1.2,1.2,2.5,5.0
Ky Bowman,PG,22,GSW,45,12,1015,4.8,11.4,.417,1.2,3.8,.308,3.6,7.6,.472,1.2,1.5,.829,0.9,3.4,4.3,4.6,1.6,0.4,2.5,3.6,11.9
Avery Bradley,SG,29,LAL,49,44,1186,5.2,11.6,.444,1.9,5.3,.364,3.2,6.4,.510,0.6,0.7,.833,0.5,2.9,3.5,1.9,1.3,0.2,1.4,3.3,12.8
Tony Bradley,C,22,UTA,50,2,535,6.9,10.4,.665,0.1,0.1,1.000,6.9,10.4,.662,1.7,2.7,.650,6.1,8.5,14.5,1.1,0.8,1.7,1.5,6.6,15.7
Jarrell Brantley,PF,23,UTA,5,0,13,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,13.8,13.8,2.8,0.0,5.5,5.5,5.5,0.0
Ignas Brazdeikis,SF,21,NYK,9,0,53,4.1,14.9,.273,0.7,6.1,.111,3.4,8.8,.385,2.7,3.4,.800,1.4,2.0,3.4,2.7,0.0,0.7,1.4,2.0,11.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikal Bridges,SF,23,PHO,65,24,1772,4.3,8.3,.516,1.1,3.2,.352,3.1,5.0,.621,1.8,2.1,.848,1.2,4.1,5.3,2.3,1.9,0.8,1.3,2.9,11.5
Miles Bridges,SF,21,CHO,65,64,1995,5.8,13.6,.424,1.8,5.4,.330,4.0,8.2,.486,1.9,2.4,.809,1.6,4.9,6.5,2.1,0.7,0.9,1.7,2.4,15.2
Oshae Brissett,SF,21,TOR,19,0,135,3.5,9.6,.361,0.8,4.0,.200,2.7,5.6,.476,2.1,2.7,.800,2.4,4.5,6.9,1.9,1.1,0.3,1.9,4.8,9.9
Ryan Broekhoff,SG,29,DAL,17,1,180,4.4,11.8,.373,4.0,10.2,.392,0.4,1.6,.250,1.4,1.6,.875,1.0,7.6,8.6,2.2,1.0,0.8,1.2,3.0,14.2
Malcolm Brogdon,PG,27,IND,48,48,1472,7.1,16.1,.439,1.5,4.8,.313,5.6,11.3,.491,3.5,4.0,.895,1.0,4.5,5.5,8.4,0.8,0.2,2.8,2.2,19.2
Dillon Brooks,SG,24,MEM,65,65,1851,7.2,18.0,.402,2.6,7.0,.369,4.7,11.0,.423,2.8,3.5,.809,1.2,3.0,4.1,2.5,1.1,0.5,2.1,4.8,19.8
Bruce Brown,SG,23,DET,58,43,1634,4.4,9.8,.443,0.7,2.1,.344,3.6,7.7,.470,1.9,2.6,.739,1.3,4.7,6.0,5.1,1.4,0.6,2.2,3.6,11.4
Charlie Brown,SG,22,ATL,10,0,40,5.4,17.1,.316,2.7,8.1,.333,2.7,9.0,.300,4.5,4.5,1.000,1.8,1.8,3.6,1.8,1.8,1.8,2.7,2.7,18.0
Jaylen Brown,SF,23,BOS,50,50,1702,8.0,16.3,.490,2.3,5.9,.381,5.7,10.4,.552,3.4,4.6,.736,1.1,5.6,6.7,2.3,1.2,0.3,2.5,3.2,21.6
Moses Brown,C,20,POR,9,0,33,4.4,10.9,.400,0.0,0.0,,4.4,10.9,.400,3.3,8.7,.375,3.3,12.0,15.3,1.1,1.1,1.1,3.3,7.6,12.0
Sterling Brown,SF,24,MIL,45,1,665,4.3,11.8,.367,1.9,6.2,.316,2.4,5.6,.423,1.5,1.9,.771,1.5,7.4,8.9,2.5,1.2,0.4,1.9,2.4,12.1
Troy Brown Jr.,SG,20,WAS,61,14,1519,5.4,12.0,.453,1.2,3.4,.345,4.2,8.6,.496,2.0,2.7,.754,1.5,6.2,7.7,3.4,1.8,0.1,1.5,2.6,14.1
Jalen Brunson,PG,23,DAL,57,16,1022,6.4,13.7,.466,1.5,4.2,.358,4.9,9.4,.515,2.1,2.6,.813,0.8,3.9,4.7,6.6,0.8,0.1,2.3,2.6,16.4
Thomas Bryant,C,22,WAS,38,28,901,7.4,12.3,.599,0.9,2.2,.407,6.5,10.1,.640,2.8,3.8,.737,3.0,7.4,10.4,2.8,0.6,1.3,1.9,3.4,18.4
Reggie Bullock,SG,28,NYK,29,19,684,4.7,11.8,.402,1.9,5.8,.333,2.8,5.9,.469,0.9,1.1,.810,0.7,2.9,3.6,2.2,1.3,0.2,1.0,2.9,12.3
Trey Burke,PG,27,PHI,25,0,329,6.5,13.9,.465,1.8,4.2,.421,4.7,9.7,.483,1.4,2.0,.722,1.6,2.2,3.8,5.8,0.8,0.1,1.3,2.3,16.1
Alec Burks,SG,28,TOT,59,18,1612,6.3,15.7,.404,2.2,6.1,.366,4.1,9.6,.428,5.0,5.6,.896,1.0,4.9,5.9,3.8,1.3,0.4,1.9,2.7,19.9
Alec Burks,SG,28,GSW,48,18,1390,6.3,15.6,.406,2.2,5.8,.375,4.1,9.8,.424,5.2,5.8,.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
Alec Burks,SG,28,PHI,11,0,222,6.3,16.2,.390,2.6,7.9,.327,3.7,8.3,.451,3.9,4.4,.889,1.0,4.9,5.8,3.2,1.3,0.0,1.5,2.1,19.1
Deonte Burton,SG,26,OKC,34,0,284,4.9,13.3,.371,1.3,5.8,.217,3.7,7.5,.492,0.8,1.5,.500,0.8,5.3,6.1,1.4,0.6,1.3,1.8,3.5,11.9
Jimmy Butler,SF,30,MIA,54,54,1851,6.4,14.0,.454,0.6,2.3,.248,5.8,11.8,.494,7.9,9.5,.833,1.9,5.1,7.0,6.4,1.8,0.6,2.3,1.4,21.3
Bruno Caboclo,SF,24,TOT,27,0,220,5.2,12.6,.416,0.7,4.6,.143,4.6,8.0,.571,0.7,0.8,.800,3.6,5.1,8.7,2.0,2.0,2.6,1.5,4.1,11.8
Bruno Caboclo,SF,24,MEM,22,0,192,5.2,12.9,.406,0.7,4.7,.160,4.5,8.2,.545,0.4,0.6,.667,3.2,5.1,8.2,1.9,1.9,2.3,1.3,4.3,11.6
Bruno Caboclo,SF,24,HOU,5,0,28,5.1,10.3,.500,0.0,3.9,.000,5.1,6.4,.800,2.6,2.6,1.000,6.4,5.1,11.6,2.6,2.6,5.1,2.6,2.6,12.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentavious Caldwell-Pope,SG,26,LAL,63,20,1603,4.9,10.5,.472,2.0,5.0,.394,3.0,5.5,.543,1.7,2.1,.779,0.8,2.1,3.0,2.4,1.2,0.3,1.2,2.6,13.5
Vlatko Cancar,SF,22,DEN,14,0,45,4.8,12.0,.400,0.8,4.8,.167,4.0,7.2,.556,3.2,3.2,1.000,4.0,4.0,8.0,2.4,0.8,0.8,2.4,5.6,13.6
Clint Capela,C,25,HOU,39,39,1279,6.9,10.9,.629,0.0,0.0,,6.9,10.9,.629,1.5,2.9,.529,4.7,10.4,15.1,1.4,0.9,2.0,1.8,2.9,15.3
DeMarre Carroll,SF,33,TOT,21,0,231,3.3,8.4,.389,1.1,4.2,.259,2.2,4.2,.519,3.7,5.6,.667,1.7,5.6,7.3,2.8,0.6,0.6,2.5,4.4,11.4
DeMarre Carroll,SF,33,SAS,15,0,135,2.4,7.7,.310,0.8,3.5,.231,1.6,4.3,.375,3.2,5.3,.600,1.9,6.4,8.3,2.9,0.5,0.5,2.7,5.3,8.8
DeMarre Carroll,SF,33,HOU,6,0,96,4.5,9.4,.480,1.5,5.2,.286,3.0,4.1,.727,4.5,6.0,.750,1.5,4.5,6.0,2.6,0.7,0.7,2.3,3.0,15.0
Jevon Carter,PG,24,PHO,50,2,754,3.9,9.8,.400,2.2,5.6,.393,1.7,4.2,.409,1.0,1.2,.840,1.2,3.5,4.7,3.1,1.8,0.6,1.5,3.6,11.0
Vince Carter,SF,43,ATL,60,0,876,4.4,12.5,.352,2.5,8.3,.302,1.9,4.2,.451,0.9,1.2,.793,0.7,4.4,5.1,2.0,0.9,1.0,1.4,3.7,12.2
Wendell Carter Jr.,C,20,CHI,43,43,1256,5.2,9.8,.534,0.2,0.8,.207,5.1,9.0,.564,3.2,4.4,.737,4.0,7.6,11.6,1.5,0.9,1.0,2.1,4.6,13.9
Michael Carter-Williams,SG,28,ORL,42,0,773,4.9,11.3,.434,0.9,3.2,.294,4.0,8.1,.489,3.4,4.1,.828,2.0,4.5,6.5,4.8,2.1,0.9,2.2,3.6,14.1
